# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
1428 1.2578538e-01 3.0564356e+01 1.1039052e+00 2.5044505e-02 1.9144958e+00 2.9319131e-01 3.0272230e+01 1.3216047e+03
1429 1.2748094e-01 3.0561449e+01 1.1194519e+00 1.7430909e-02 1.9061524e+00 2.8768149e-01 3.0283613e+01 1.3224367e+03
1430 1.2826554e-01 3.0722851e+01 1.1219333e+00 1.9427212e-02 1.9354875e+00 2.9256681e-01 3.0303692e+01 1.3232647e+03
1431 1.3050705e-01 3.0679739e+01 1.1040066e+00 1.9864196e-02 1.9112133e+00 2.8996435e-01 3.0199188e+01 1.3241137e+03
1432 1.2672518e-01 3.0580694e+01 1.1040733e+00 2.5899954e-02 1.9058630e+00 2.9693583e-01 2.9937260e+01 1.3249427e+03
1433 1.2253026e-01 3.0606968e+01 1.1180348e+00 2.8482964e-02 1.9128091e+00 2.9099524e-01 3.0063046e+01 1.3258217e+03
1434 1.2115961e-01 3.0507946e+01 1.0870084e+00 2.2893080e-02 1.9251585e+00 2.9622754e-01 3.0274406e+01 1.3266467e+03
1435 1.2599392e-01 3.0594807e+01 1.1020428e+00 2.6592007e-02 1.8962559e+00 2.8351218e-01 3.0683016e+01 1.3274797e+03
1436 1.2329597e-01 3.0630789e+01 1.0975250e+00 2.6205614e-02 1.9015061e+00 2.8032613e-01 3.0578465e+01 1.3284827e+03
1437 1.2034652e-01 3.0664904e+01 1.0919330e+00 2.0863961e-02 1.9258653e+00 2.8136456e-01 3.0603949e+01 1.3295767e+03
1438 1.1858916e-01 3.0774452e+01 1.0951909e+00 2.4231376e-02 1.9089497e+00 2.8199977e-01 3.0188015e+01 1.3305637e+03
1439 1.2155154e-01 3.0634247e+01 1.0975745e+00 2.0266829e-02 1.8992208e+00 2.8713131e-01 3.0113750e+01 1.3313737e+03
1440 1.2086555e-01 3.0734550e+01 1.0974849e+00 2.0343645e-02 1.9111047e+00 2.9068619e-01 3.0241356e+01 1.3322097e+03
1441 1.1855979e-01 3.0780622e+01 1.1013752e+00 2.9047886e-02 1.9163325e+00 2.8217232e-01 3.0409414e+01 1.3330277e+03
1442 1.2008198e-01 3.0827408e+01 1.0935103e+00 2.2865547e-02 1.9091554e+00 2.8953347e-01 3.0418337e+01 1.3338647e+03
1443 1.2276795e-01 3.0704168e+01 1.1120049e+00 2.1423103e-02 1.8955162e+00 2.8973418e-01 3.0339289e+01 1.3347817e+03
1444 1.2332814e-01 3.0726669e+01 1.0938884e+00 2.3925785e-02 1.9078454e+00 2.8151652e-01 3.0633413e+01 1.3356627e+03
1445 1.2100282e-01 3.0748003e+01 1.1081655e+00 2.2569206e-02 1.9107040e+00 2.8347909e-01 3.0451906e+01 1.3365247e+03
1446 1.3034305e-01 3.0773827e+01 1.1168728e+00 2.2031490e-02 1.9236065e+00 2.9047444e-01 3.0261297e+01 1.3373157e+03
1447 1.3892910e-01 3.0818972e+01 1.1205239e+00 2.1693656e-02 1.9069954e+00 2.8824982e-01 2.9951326e+01 1.3381677e+03
1448 1.2961709e-01 3.0610754e+01 1.1161815e+00 2.1388113e-02 1.9163812e+00 2.8477028e-01 3.0353170e+01 1.3390367e+03
1449 1.2364747e-01 3.0669521e+01 1.1141514e+00 2.7978791e-02 1.9206133e+00 2.9099634e-01 3.0612940e+01 1.3399467e+03
1450 1.2173410e-01 3.0722401e+01 1.1061919e+00 1.7958252e-02 1.9230133e+00 2.8765637e-01 3.0201492e+01 1.3407287e+03
1451 1.1852102e-01 3.0766447e+01 1.1033818e+00 2.0334713e-02 1.9089093e+00 2.8361723e-01 3.0253712e+01 1.3416687e+03
1452 1.1759275e-01 3.0748125e+01 1.0902953e+00 1.8062763e-02 1.9149998e+00 2.7850822e-01 3.0321129e+01 1.3427157e+03
1453 1.1561518e-01 3.0803755e+01 1.1022532e+00 1.8413300e-02 1.9076662e+00 2.8061819e-01 3.0460312e+01 1.3436437e+03
1454 1.1758531e-01 3.0831751e+01 1.1035665e+00 2.1229571e-02 1.9069589e+00 2.8168145e-01 3.0653641e+01 1.3444587e+03
1455 1.1676353e-01 3.0766130e+01 1.0968984e+00 1.8685548e-02 1.9032212e+00 2.8147489e-01 3.0524693e+01 1.3453557e+03
1456 1.1656659e-01 3.0772738e+01 1.0930191e+00 2.4465488e-02 1.9129938e+00 2.8375366e-01 3.0825165e+01 1.3461917e+03
1457 1.1838436e-01 3.1010645e+01 1.0943875e+00 1.8433634e-02 1.9154574e+00 2.8770423e-01 3.0415869e+01 1.3470397e+03
1458 1.1889705e-01 3.0813063e+01 1.0842996e+00 2.0014493e-02 1.9023244e+00 2.8139028e-01 3.0446699e+01 1.3478787e+03
1459 1.2167564e-01 3.0829054e+01 1.0905815e+00 2.6257619e-02 1.8917712e+00 2.8347313e-01 3.0548357e+01 1.3488717e+03
1460 1.1652239e-01 3.0903660e+01 1.0850539e+00 1.9777665e-02 1.9209563e+00 2.8399014e-01 3.0234596e+01 1.3496727e+03
1461 1.1852294e-01 3.0722626e+01 1.0945269e+00 2.2055954e-02 1.9051564e+00 2.8150982e-01 3.0334316e+01 1.3505127e+03
1462 1.1617172e-01 3.0860706e+01 1.0841507e+00 2.2340713e-02 1.9179302e+00 2.8065571e-01 3.0358816e+01 1.3513467e+03
1463 1.1799503e-01 3.0848639e+01 1.0951546e+00 2.7454033e-02 1.9015728e+00 2.7935365e-01 3.0714746e+01 1.3521887e+03
1464 1.1682050e-01 3.0900778e+01 1.0951824e+00 2.1224098e-02 1.9184552e+00 2.8031072e-01 3.0706696e+01 1.3531267e+03
1465 1.1714232e-01 3.0955517e+01 1.0951397e+00 2.0960879e-02 1.8999835e+00 2.7716953e-01 3.0706297e+01 1.3539227e+03
1466 1.1426992e-01 3.0987070e+01 1.0897511e+00 2.0624137e-02 1.9103252e+00 2.8247657e-01 3.0548069e+01 1.3547677e+03
1467 1.1554709e-01 3.1003559e+01 1.0903844e+00 2.4431013e-02 1.9040357e+00 2.8600103e-01 3.0671236e+01 1.3557937e+03
1468 1.1528420e-01 3.1022644e+01 1.0812737e+00 2.1673961e-02 1.9120033e+00 2.8139165e-01 3.0536400e+01 1.3567837e+03
1469 1.1849932e-01 3.0962130e+01 1.0916100e+00 1.4763956e-02 1.9055809e+00 2.9068452e-01 3.0502949e+01 1.3577297e+03
1470 1.1821468e-01 3.0921495e+01 1.0918331e+00 2.3338670e-02 1.9088881e+00 2.8789702e-01 3.0512884e+01 1.3585257e+03
1471 1.1669350e-01 3.0888514e+01 1.0877401e+00 2.6398689e-02 1.9023305e+00 2.8331554e-01 3.0439865e+01 1.3593197e+03
1472 1.1571670e-01 3.0896770e+01 1.0848240e+00 2.6732679e-02 1.9063262e+00 2.8056467e-01 3.0883249e+01 1.3601207e+03
1473 1.1696299e-01 3.1078808e+01 1.0930569e+00 1.7743533e-02 1.9087429e+00 2.7885613e-01 3.0860014e+01 1.3610237e+03
1474 1.1682385e-01 3.0931032e+01 1.0781728e+00 2.1048939e-02 1.9174863e+00 2.8482747e-01 3.0691910e+01 1.3619747e+03
1475 1.1505418e-01 3.1070351e+01 1.1000639e+00 1.8362911e-02 1.9103178e+00 2.7544880e-01 3.0676886e+01 1.3629187e+03
1476 1.1547013e-01 3.1001680e+01 1.0773246e+00 2.4259172e-02 1.9036877e+00 2.8191620e-01 3.0669867e+01 1.3637947e+03
1477 1.1725546e-01 3.1027128e+01 1.0796112e+00 1.8928289e-02 1.9098974e+00 2.8352302e-01 3.1048124e+01 1.3646097e+03
1478 1.1678869e-01 3.0998304e+01 1.0818917e+00 2.0431908e-02 1.9086775e+00 2.8023463e-01 3.0726248e+01 1.3654627e+03
1479 1.1738381e-01 3.1054270e+01 1.0832886e+00 2.2700453e-02 1.8964032e+00 2.8167903e-01 3.0622181e+01 1.3664167e+03
1480 1.1855304e-01 3.0998589e+01 1.0973173e+00 2.0538813e-02 1.8981215e+00 2.8602386e-01 3.0644541e+01 1.3672667e+03
1481 1.1667978e-01 3.0978119e+01 1.0859774e+00 1.8544171e-02 1.9124156e+00 2.7872425e-01 3.0599617e+01 1.3681557e+03
1482 1.1324979e-01 3.1023724e+01 1.0786557e+00 2.1441085e-02 1.9260943e+00 2.7849746e-01 3.0572813e+01 1.3692527e+03
1483 1.1496487e-01 3.1029272e+01 1.0818292e+00 1.9951433e-02 1.9015193e+00 2.7764723e-01 3.0993931e+01 1.3702797e+03
1484 1.1625680e-01 3.0979715e+01 1.0739399e+00 2.6757896e-02 1.9093318e+00 2.7324492e-01 3.0435755e+01 1.3712517e+03
1485 1.1381198e-01 3.0911268e+01 1.0712231e+00 2.0480243e-02 1.8989180e+00 2.8237817e-01 3.0742332e+01 1.3720627e+03
1486 1.1493918e-01 3.1079645e+01 1.0797496e+00 2.2715557e-02 1.9002839e+00 2.8584442e-01 3.0781910e+01 1.3729046e+03
1487 1.1595171e-01 3.1030935e+01 1.0831032e+00 2.1388665e-02 1.9148018e+00 2.7818170e-01 3.0588356e+01 1.3737006e+03
1488 1.1467055e-01 3.1089672e+01 1.0878880e+00 2.3086483e-02 1.9030911e+00 2.7731785e-01 3.0481432e+01 1.3745456e+03
1489 1.1557297e-01 3.1031326e+01 1.0806532e+00 1.9941952e-02 1.9140612e+00 2.7804154e-01 3.0605003e+01 1.3753976e+03
1490 1.1627759e-01 3.0990097e+01 1.0835562e+00 2.0710716e-02 1.9094560e+00 2.9114345e-01 3.0308887e+01 1.3762926e+03
1491 1.1604883e-01 3.1062822e+01 1.0803518e+00 2.5910614e-02 1.9172672e+00 2.8247216e-01 3.0595289e+01 1.3771006e+03
1492 1.1487203e-01 3.1077196e+01 1.0868914e+00 2.7379079e-02 1.8991756e+00 2.8512153e-01 3.0562208e+01 1.3779466e+03
1493 1.1625569e-01 3.1064947e+01 1.0736006e+00 2.4726266e-02 1.9037725e+00 2.8370258e-01 3.0663433e+01 1.3787276e+03
1494 1.1585843e-01 3.1019300e+01 1.0784945e+00 2.4545647e-02 1.9117572e+00 2.8374600e-01 3.0542740e+01 1.3795766e+03
1495 1.1646411e-01 3.1114288e+01 1.0803435e+00 2.0815201e-02 1.9097364e+00 2.8564540e-01 3.0811687e+01 1.3805266e+03
1496 1.1724707e-01 3.1173969e+01 1.0720870e+00 2.1091012e-02 1.9046566e+00 2.8128991e-01 3.0675259e+01 1.3813526e+03
1497 1.1501980e-01 3.0988091e+01 1.0708871e+00 2.0700565e-02 1.9067256e+00 2.7964953e-01 3.0895044e+01 1.3824046e+03
1498 1.1558419e-01 3.1124197e+01 1.0746626e+00 2.2120213e-02 1.9040228e+00 2.7867931e-01 3.0455179e+01 1.3834576e+03
1499 1.1871786e-01 3.0993589e+01 1.0814272e+00 2.2062944e-02 1.9117298e+00 2.7443883e-01 3.0744905e+01 1.3842836e+03
1500 1.1529069e-01 3.1110275e+01 1.0654337e+00 2.3253152e-02 1.9077505e+00 2.8637871e-01 3.0483932e+01 1.3851976e+03
1501 1.1618312e-01 3.0968462e+01 1.0757257e+00 1.7617423e-02 1.9120792e+00 2.8309989e-01 3.0614223e+01 1.3860266e+03
1502 1.1595964e-01 3.0997923e+01 1.0764785e+00 1.8739183e-02 1.8913716e+00 2.8147194e-01 3.0474426e+01 1.3868776e+03
1503 1.1720056e-01 3.0947395e+01 1.0748430e+00 1.7750250e-02 1.9176772e+00 2.7685794e-01 3.0659967e+01 1.3877396e+03
1504 1.1401545e-01 3.1009438e+01 1.0772191e+00 2.3531022e-02 1.9030793e+00 2.7533585e-01 3.0881756e+01 1.3885956e+03
1505 1.1432751e-01 3.1123121e+01 1.0702844e+00 2.1605154e-02 1.9175528e+00 2.8091046e-01 3.0763309e+01 1.3895766e+03
1506 1.1451022e-01 3.1138281e+01 1.0720050e+00 2.5531415e-02 1.9040786e+00 2.8085297e-01 3.0609034e+01 1.3903996e+03
1507 1.1853455e-01 3.1067369e+01 1.0782200e+00 2.1099102e-02 1.9037029e+00 2.8146139e-01 3.0836227e+01 1.3912056e+03
1508 1.1861615e-01 3.1041245e+01 1.0770460e+00 1.6208692e-02 1.9075518e+00 2.9162741e-01 3.0565685e+01 1.3920436e+03
1509 1.2192722e-01 3.0958319e+01 1.0827171e+00 2.1717297e-02 1.9044080e+00 2.8408161e-01 3.0505894e+01 1.3928996e+03
1510 1.2199415e-01 3.1020466e+01 1.0992701e+00 1.9998970e-02 1.9162043e+00 2.9556891e-01 3.0783232e+01 1.3938356e+03
1511 1.2614629e-01 3.1005930e+01 1.0986298e+00 1.5655419e-02 1.9089671e+00 2.8147593e-01 3.0979734e+01 1.3947186e+03
1512 1.4001800e-01 3.0973742e+01 1.1066308e+00 2.2481691e-02 1.9206775e+00 3.1894761e-01 3.0252050e+01 1.3956636e+03
1513 1.4107373e-01 3.0795362e+01 1.1059190e+00 3.0642677e-02 1.9040066e+00 3.1013000e-01 3.0113413e+01 1.3967166e+03
1514 1.3481459e-01 3.0738379e+01 1.1130813e+00 2.5555583e-02 1.9401476e+00 3.1029817e-01 3.0382961e+01 1.3976016e+03
1515 1.2964046e-01 3.0719488e+01 1.1064144e+00 1.6068831e-02 1.9140562e+00 2.8180626e-01 3.0619881e+01 1.3985606e+03
1516 1.2731723e-01 3.0740702e+01 1.1135294e+00 2.5120834e-02 1.9270185e+00 2.8670007e-01 3.0659021e+01 1.3994326e+03
1517 1.2534316e-01 3.0696928e+01 1.0996753e+00 2.1423183e-02 1.9104178e+00 2.9236445e-01 3.0269911e+01 1.4002896e+03
1518 1.2399862e-01 3.0659185e+01 1.1215454e+00 1.6291821e-02 1.9123280e+00 2.9068381e-01 3.0388161e+01 1.4011156e+03
1519 1.2479537e-01 3.0719547e+01 1.0855522e+00 2.0172430e-02 1.9365288e+00 2.8985882e-01 3.0660652e+01 1.4018756e+03
1520 1.2583600e-01 3.0758184e+01 1.1040487e+00 2.2445839e-02 1.9222815e+00 2.9063168e-01 3.0534761e+01 1.4027866e+03
1521 1.2857661e-01 3.0763964e+01 1.0882719e+00 2.2571862e-02 1.9241799e+00 2.8218189e-01 3.0225803e+01 1.4036186e+03
1522 1.3226059e-01 3.0807257e+01 1.0835700e+00 1.5147779e-02 1.9137167e+00 2.8315055e-01 2.9943426e+01 1.4044145e+03
1523 1.2831637e-01 3.0683287e+01 1.0917437e+00 1.7110024e-02 1.9084871e+00 2.9292041e-01 3.0071020e+01 1.4052645e+03
1524 1.2667158e-01 3.0534801e+01 1.0822475e+00 2.0386025e-02 1.9247814e+00 2.9905981e-01 2.9940973e+01 1.4061465e+03
1525 1.1861937e-01 3.0597973e+01 1.0676517e+00 1.9945243e-02 1.9194936e+00 2.7948734e-01 3.0326900e+01 1.4069565e+03
1526 1.1595982e-01 3.0674831e+01 1.0759733e+00 2.9871130e-02 1.9100336e+00 2.7628702e-01 3.0308329e+01 1.4079135e+03
1527 1.1554991e-01 3.0856152e+01 1.0792042e+00 2.9356377e-02 1.9168156e+00 2.8002268e-01 3.0571663e+01 1.4088575e+03
1528 1.1627369e-01 3.0777599e+01 1.0676748e+00 2.4531791e-02 1.9231195e+00 2.7393574e-01 3.0580420e+01 1.4098945e+03
1529 1.1468239e-01 3.0780920e+01 1.0826176e+00 1.7521588e-02 1.9043803e+00 2.7311251e-01 3.0484917e+01 1.4108415e+03
1530 1.1064330e-01 3.0844793e+01 1.0768478e+00 2.2219632e-02 1.9033785e+00 2.7708384e-01 3.0589371e+01 1.4117725e+03
1531 1.0924847e-01 3.1003809e+01 1.0646060e+00 1.5730310e-02 1.9248421e+00 2.7922529e-01 3.0443371e+01 1.4126155e+03
1532 1.1095327e-01 3.0900646e+01 1.0644999e+00 2.3081804e-02 1.9041914e+00 2.7155676e-01 3.0405077e+01 1.4134445e+03
1533 1.1140293e-01 3.0864630e+01 1.0727541e+00 1.7690072e-02 1.9118408e+00 2.7633816e-01 3.0722828e+01 1.4142745e+03
1534 1.1055759e-01 3.1077635e+01 1.0597508e+00 2.2376075e-02 1.9103199e+00 2.7536523e-01 3.0743656e+01 1.4152075e+03
1535 1.1176767e-01 3.1020508e+01 1.0573121e+00 2.0629674e-02 1.9134263e+00 2.7215278e-01 3.0886293e+01 1.4160615e+03
1536 1.1367498e-01 3.1002626e+01 1.0625114e+00 2.3801548e-02 1.9145834e+00 2.8448281e-01 3.0233215e+01 1.4169895e+03
1537 1.1645050e-01 3.0773121e+01 1.0733553e+00 1.9325074e-02 1.8954858e+00 2.8398862e-01 3.0613255e+01 1.4178265e+03
1538 1.1859260e-01 3.0877430e+01 1.0560746e+00 2.2681138e-02 1.9197309e+00 2.8106213e-01 3.0959589e+01 1.4186315e+03
1539 1.1746483e-01 3.0818127e+01 1.0649843e+00 1.6448263e-02 1.9187473e+00 2.7776256e-01 3.0565891e+01 1.4194705e+03
1540 1.1534136e-01 3.0955114e+01 1.0614685e+00 1.6288631e-02 1.8984933e+00 2.8799769e-01 3.0515337e+01 1.4203005e+03
1541 1.1514704e-01 3.0912354e+01 1.0536877e+00 1.7274857e-02 1.9148252e+00 2.8631449e-01 3.0476320e+01 1.4212235e+03
1542 1.1532678e-01 3.0834251e+01 1.0529093e+00 1.9075369e-02 1.9002877e+00 2.7882215e-01 3.0557129e+01 1.4220905e+03
1543 1.1439089e-01 3.0897106e+01 1.0563833e+00 2.4672154e-02 1.9155039e+00 2.7399081e-01 3.0474804e+01 1.4230405e+03
1544 1.1442974e-01 3.0875059e+01 1.0470439e+00 1.3906254e-02 1.8944926e+00 2.7835774e-01 3.0497429e+01 1.4240435e+03
1545 1.1580112e-01 3.0743031e+01 1.0461634e+00 1.9920170e-02 1.9216646e+00 2.7912578e-01 3.0274042e+01 1.4249045e+03
1546 1.1781636e-01 3.0833204e+01 1.0523649e+00 1.5426320e-02 1.8949126e+00 2.7885804e-01 3.0322508e+01 1.4258175e+03
1547 1.1779044e-01 3.0730173e+01 1.0512431e+00 1.6693521e-02 1.9045174e+00 2.7894399e-01 3.0262308e+01 1.4266445e+03
1548 1.1696324e-01 3.0858593e+01 1.0486779e+00 2.5016377e-02 1.9117126e+00 2.9122940e-01 3.0316936e+01 1.4274425e+03
1549 1.1469530e-01 3.0870541e+01 1.0475512e+00 2.2149613e-02 1.9151328e+00 2.7637827e-01 3.0495262e+01 1.4284115e+03
1550 1.1474602e-01 3.0728979e+01 1.0531518e+00 2.2357676e-02 1.9081104e+00 2.7406931e-01 3.0586649e+01 1.4292055e+03
1551 1.1154092e-01 3.0842922e+01 1.0477740e+00 2.6894178e-02 1.9044508e+00 2.9015332e-01 3.0577562e+01 1.4301705e+03
1552 1.1847389e-01 3.0794498e+01 1.0518402e+00 1.4279369e-02 1.9088269e+00 2.7390781e-01 3.0671707e+01 1.4310405e+03
1553 1.1583762e-01 3.0745031e+01 1.0436673e+00 2.5302902e-02 1.9214712e+00 2.8191987e-01 3.0579800e+01 1.4319105e+03
1554 1.1589984e-01 3.0790550e+01 1.0536027e+00 1.8000213e-02 1.9131722e+00 2.8690001e-01 3.0486828e+01 1.4327855e+03
1555 1.1487292e-01 3.0857977e+01 1.0477289e+00 2.2900818e-02 1.9121639e+00 2.7806011e-01 3.0435778e+01 1.4336125e+03
1556 1.1409920e-01 3.0657146e+01 1.0487763e+00 1.9468036e-02 1.9052291e+00 2.7869135e-01 3.0294874e+01 1.4345615e+03
1557 1.1224743e-01 3.0920523e+01 1.0567034e+00 2.1852940e-02 1.9129961e+00 2.7746221e-01 3.0536217e+01 1.4354505e+03
1558 1.1055432e-01 3.0951551e+01 1.0489904e+00 1.7991638e-02 1.9163501e+00 2.7383032e-01 3.0115179e+01 1.4365015e+03
1559 1.0976994e-01 3.0686722e+01 1.0585434e+00 2.1656971e-02 1.9029753e+00 2.7389893e-01 3.0572483e+01 1.4375235e+03
1560 1.0982802e-01 3.0849703e+01 1.0512248e+00 2.2831373e-02 1.8955020e+00 2.7583838e-01 3.0801224e+01 1.4383445e+03
1561 1.1256470e-01 3.0999704e+01 1.0543604e+00 2.1582630e-02 1.9182546e+00 2.6697719e-01 3.0498766e+01 1.4393335e+03
1562 1.1109789e-01 3.0842779e+01 1.0472170e+00 1.8981291e-02 1.8972280e+00 2.8145927e-01 3.0233444e+01 1.4402045e+03
1563 1.1028332e-01 3.0962887e+01 1.0547801e+00 1.7162282e-02 1.9061642e+00 2.7665415e-01 3.0278133e+01 1.4411175e+03
1564 1.0613765e-01 3.0737659e+01 1.0547405e+00 2.0436978e-02 1.9083928e+00 2.7762935e-01 3.0663261e+01 1.4420375e+03
1565 1.0855716e-01 3.0980331e+01 1.0488387e+00 2.6616052e-02 1.9006974e+00 2.7146477e-01 3.0840874e+01 1.4428455e+03
1566 1.0854129e-01 3.0889343e+01 1.0506306e+00 1.6148381e-02 1.9058201e+00 2.7757636e-01 3.0749563e+01 1.4438295e+03
1567 1.1137445e-01 3.0973049e+01 1.0515913e+00 1.9510359e-02 1.9040352e+00 2.7829272e-01 3.0728519e+01 1.4446255e+03
1568 1.1179560e-01 3.0935829e+01 1.0661048e+00 1.5056694e-02 1.9110347e+00 2.8481457e-01 3.0588615e+01 1.4456385e+03
1569 1.1213750e-01 3.0891596e+01 1.0536860e+00 1.7113600e-02 1.9138170e+00 2.7490968e-01 3.0341305e+01 1.4464535e+03
1570 1.1522664e-01 3.0870041e+01 1.0427926e+00 2.4001162e-02 1.9039377e+00 2.8570256e-01 3.0725914e+01 1.4472475e+03
1571 1.1889379e-01 3.0893644e+01 1.0566262e+00 2.9260460e-02 1.9210341e+00 2.8151599e-01 3.0559528e+01 1.4481645e+03
1572 1.1646166e-01 3.0787788e+01 1.0503037e+00 2.3273671e-02 1.9144988e+00 2.7851209e-01 3.0430731e+01 1.4490575e+03
1573 1.1679671e-01 3.0866636e+01 1.0581011e+00 2.2480004e-02 1.9053158e+00 2.7511415e-01 3.0296535e+01 1.4500215e+03
1574 1.1400427e-01 3.0714363e+01 1.0470490e+00 1.9505313e-02 1.9077135e+00 2.8144175e-01 3.0411318e+01 1.4510105e+03
1575 1.1509736e-01 3.0748301e+01 1.0497091e+00 2.4498016e-02 1.9207650e+00 2.8808889e-01 3.0512152e+01 1.4518315e+03
1576 1.1413874e-01 3.0719177e+01 1.0448109e+00 1.9169705e-02 1.9070444e+00 2.7638540e-01 3.0584612e+01 1.4527835e+03
1577 1.1101068e-01 3.0782581e+01 1.0514942e+00 2.5086982e-02 1.9006343e+00 2.8131127e-01 3.0475887e+01 1.4536394e+03
1578 1.1135169e-01 3.0846254e+01 1.0438259e+00 2.1352654e-02 1.9062539e+00 2.7488548e-01 3.0370974e+01 1.4544344e+03
1579 1.0814890e-01 3.0698204e+01 1.0470608e+00 2.1937327e-02 1.9162251e+00 2.7365735e-01 3.0547251e+01 1.4553024e+03
1580 1.1036815e-01 3.0717026e+01 1.0466740e+00 1.4784817e-02 1.9071667e+00 2.7565846e-01 3.0385813e+01 1.4560854e+03
1581 1.0977960e-01 3.0753746e+01 1.0435899e+00 2.1130664e-02 1.9117264e+00 2.7369168e-01 3.0294655e+01 1.4570234e+03
1582 1.1421119e-01 3.0800322e+01 1.0545300e+00 2.0220056e-02 1.9112301e+00 2.7729502e-01 3.0540543e+01 1.4578164e+03
1583 1.1113320e-01 3.0834717e+01 1.0408369e+00 1.7650010e-02 1.8995054e+00 2.7443001e-01 3.0545595e+01 1.4586484e+03
1584 1.1049092e-01 3.0868708e+01 1.0440894e+00 2.3866992e-02 1.9056627e+00 2.6762632e-01 3.0691208e+01 1.4594904e+03
1585 1.0781343e-01 3.0852551e+01 1.0455832e+00 1.8247250e-02 1.9062759e+00 2.7162379e-01 3.0345213e+01 1.4603204e+03
1586 1.0775384e-01 3.0882166e+01 1.0400933e+00 1.9183442e-02 1.9048094e+00 2.7571273e-01 3.0320734e+01 1.4611244e+03
1587 1.1091775e-01 3.0903490e+01 1.0441349e+00 1.9611510e-02 1.9148161e+00 2.7241647e-01 3.0501286e+01 1.4620384e+03
1588 1.1216298e-01 3.0887730e+01 1.0380702e+00 2.1405788e-02 1.8958209e+00 2.7732894e-01 3.0502001e+01 1.4630544e+03
1589 1.1238535e-01 3.0800117e+01 1.0343848e+00 2.0164425e-02 1.9275904e+00 2.8021154e-01 3.0422152e+01 1.4641354e+03
1590 1.0952078e-01 3.0921007e+01 1.0595188e+00 1.9512091e-02 1.9109448e+00 2.7956578e-01 3.0272015e+01 1.4649844e+03
1591 1.0836448e-01 3.0897379e+01 1.0454580e+00 1.8545242e-02 1.9098897e+00 2.7332810e-01 3.0465101e+01 1.4658784e+03
1592 1.0818142e-01 3.0853363e+01 1.0472544e+00 1.9678779e-02 1.9076576e+00 2.7953753e-01 3.1039196e+01 1.4666784e+03
1593 1.1835349e-01 3.0928555e+01 1.0478717e+00 1.6022937e-02 1.9075098e+00 2.8329861e-01 3.1131203e+01 1.4675654e+03
1594 1.3086961e-01 3.0997860e+01 1.0422561e+00 2.0480566e-02 1.9118518e+00 2.7566528e-01 3.0855345e+01 1.4683574e+03
1595 1.4175557e-01 3.0748198e+01 1.0415248e+00 1.9576911e-02 1.8903886e+00 2.8004789e-01 3.0554499e+01 1.4692044e+03
1596 1.4501083e-01 3.0884241e+01 1.0436177e+00 2.0656254e-02 1.9163373e+00 2.8863591e-01 3.0564251e+01 1.4699714e+03
1597 1.4990056e-01 3.0489000e+01 1.0378746e+00 1.7645137e-02 1.8801426e+00 3.0028769e-01 3.0447378e+01 1.4709604e+03
1598 1.3820389e-01 3.0132341e+01 1.0536060e+00 2.0181149e-02 1.9063244e+00 2.9978701e-01 3.0427622e+01 1.4717564e+03
1599 1.3657647e-01 3.0246723e+01 1.0452343e+00 1.6719010e-02 1.8928996e+00 2.9259023e-01 3.0410986e+01 1.4726404e+03
1600 1.2677653e-01 3.0284563e+01 1.0304116e+00 1.7755626e-02 1.9097642e+00 2.8950471e-01 3.0093410e+01 1.4734774e+03
1601 1.1710886e-01 3.0558523e+01 1.0337032e+00 1.8092314e-02 1.9267265e+00 2.8437090e-01 3.0234144e+01 1.4744084e+03
1602 1.1667486e-01 3.0406786e+01 1.0383710e+00 2.1275561e-02 1.9048767e+00 2.7981251e-01 3.0245327e+01 1.4753364e+03
1603 1.1658145e-01 3.0555000e+01 1.0521048e+00 1.3686397e-02 1.9019674e+00 2.8218341e-01 3.0034649e+01 1.4762864e+03
1604 1.1476207e-01 3.0562992e+01 1.0279628e+00 2.7402291e-02 1.9017768e+00 2.8834450e-01 3.0369219e+01 1.4773184e+03
1605 1.1471188e-01 3.0691692e+01 1.0279399e+00 2.2749986e-02 1.9033424e+00 2.7208406e-01 3.0030176e+01 1.4782294e+03
1606 1.1526829e-01 3.0722969e+01 1.0352576e+00 1.7808583e-02 1.9031584e+00 2.6873156e-01 3.0145416e+01 1.4791084e+03
1607 1.1048077e-01 3.0614655e+01 1.0283871e+00 1.4570746e-02 1.9209181e+00 2.7514789e-01 3.0202244e+01 1.4800474e+03
1608 1.0967306e-01 3.0694981e+01 1.0401543e+00 1.3852329e-02 1.9050263e+00 2.7400443e-01 3.0180264e+01 1.4809064e+03
1609 1.1222680e-01 3.0696281e+01 1.0372971e+00 2.0751255e-02 1.9008195e+00 2.7479136e-01 3.0269753e+01 1.4817234e+03
1610 1.1540049e-01 3.0867296e+01 1.0369881e+00 2.8016277e-02 1.9107779e+00 2.7756920e-01 3.0189285e+01 1.4825224e+03
1611 1.1214868e-01 3.0731888e+01 1.0340359e+00 1.5684064e-02 1.9103276e+00 2.8096980e-01 3.0363617e+01 1.4833574e+03
1612 1.1577964e-01 3.0810619e+01 1.0470433e+00 1.8860677e-02 1.9061315e+00 2.7970287e-01 3.0522392e+01 1.4842694e+03
1613 1.2197798e-01 3.0790859e+01 1.0318938e+00 2.2433227e-02 1.9153564e+00 2.9714304e-01 3.0415968e+01 1.4850754e+03
